Episodes,Best Fidelity
0,0.028996288776397705
1,0.08773934841156006
2,0.2818707227706909
3,0.2818707227706909
4,0.2818707227706909
5,0.3042336106300354
6,0.3042336106300354
7,0.3042336106300354
8,0.5073385238647461
9,0.5073385238647461
10,0.5073385238647461
11,0.5073385238647461
12,0.5073385238647461
13,0.5073385238647461
14,0.5073385238647461
15,0.5073385238647461
16,0.5088966488838196
17,0.5088966488838196
18,0.5088966488838196
19,0.5731512904167175
20,0.5731512904167175
21,0.5731512904167175
22,0.5731512904167175
23,0.5731512904167175
24,0.5731512904167175
25,0.5731512904167175
26,0.5731512904167175
27,0.5731512904167175
28,0.5731512904167175
29,0.5731512904167175
30,0.7697480916976929
31,0.7697480916976929
32,0.7697480916976929
33,0.7697480916976929
34,0.7697480916976929
35,0.7697480916976929
36,0.7697480916976929
37,0.7697480916976929
38,0.7697480916976929
39,0.7697480916976929
40,0.7697480916976929
41,0.7697480916976929
42,0.7697480916976929
43,0.7697480916976929
44,0.7697480916976929
45,0.7697480916976929
46,0.7697480916976929
47,0.7697480916976929
48,0.7697480916976929
49,0.7697480916976929
50,0.7697480916976929
51,0.7697480916976929
52,0.7697480916976929
53,0.7697480916976929
54,0.7697480916976929
55,0.7697480916976929
56,0.7697480916976929
57,0.7697480916976929
58,0.7697480916976929
59,0.7697480916976929
60,0.7697480916976929
61,0.7697480916976929
62,0.7697480916976929
63,0.7697480916976929
64,0.7697480916976929
65,0.7697480916976929
66,0.7697480916976929
67,0.7697480916976929
68,0.7697480916976929
69,0.7697480916976929
70,0.7697480916976929
71,0.9997561126219807
72,0.9997561126219807
73,0.9997561126219807
74,0.9997561126219807
75,0.9997561126219807
76,0.9997561126219807
77,0.9997561126219807
78,0.9997561126219807
79,0.9997561126219807
