Step,Fidelity
240,0.9253754615783691
241,0.9469651579856873
242,0.9469651579856873
243,0.9469651579856873
244,0.9469651579856873
245,0.9469651579856873
246,0.9469651579856873
247,0.9469651579856873
248,0.9469651579856873
249,0.9469651579856873
250,0.9469651579856873
251,0.9469651579856873
252,0.9892926812171936
253,0.9882669
254,0.9903028
255,0.991869
256,0.9918691
257,0.9918699
258,0.99368465
259,0.9936862
260,0.9937094
261,0.994013
262,0.99402845
263,0.99403274
264,0.99403393
265,0.99404496
266,0.9941076
267,0.9941076
268,0.9941131
269,0.99411845
270,0.9969007
271,0.9969828
272,0.9969833
273,0.9969841
274,0.9969841
275,0.99698424
276,0.99698424
277,0.9970659
278,0.9970659
279,0.9970659
280,0.9970659
281,0.9970659
282,0.9970659
283,0.9970659
284,0.9970659
285,0.9970659
286,0.9970659
287,0.9970665
288,0.9970665
289,0.9970665
290,0.9970665
291,0.9970665
292,0.9970665
293,0.9970665
294,0.9970665
295,0.9970665
296,0.9970665
297,0.9970665
298,0.9970665
299,0.997067
300,0.997067
301,0.997067
302,0.997096
303,0.997096
304,0.997096
305,0.997096
306,0.997096
307,0.997096
308,0.997096
309,0.997096
310,0.997096
311,0.997096
312,0.997096
313,0.9970961
314,0.99709636
315,0.99709636
316,0.99709636
317,0.99709636
318,0.99709636
319,0.99709636
320,0.99709636
321,0.99709636
322,0.99709636
323,0.9970966
324,0.9970966
325,0.9970966
326,0.99709827
327,0.99709827
328,0.99709827
329,0.99709827
330,0.99710685
331,0.9971071
332,0.9971071
333,0.9971071
334,0.9971071
335,0.9971071
336,0.99710983
337,0.99710983
338,0.99710983
339,0.99710983
340,0.99710983
341,0.99710983
342,0.99710983
343,0.99710983
344,0.99710983
345,0.9971104
346,0.9971104
347,0.9971104
348,0.9971121
349,0.9971115
350,0.9971115
351,0.9971115
352,0.9971151
353,0.9971151
354,0.9971151
355,0.9971151
356,0.9971151
357,0.9971151
358,0.9971151
359,0.9971151
360,0.9971152
361,0.9971157
362,0.9971157
363,0.9971157
364,0.9971157
365,0.9971157
366,0.9971157
367,0.9971157
368,0.9971157
369,0.9971157
370,0.9971157
371,0.9971157
372,0.9971157
373,0.9971157
374,0.9971157
375,0.9971157
376,0.9971157
377,0.9971157
378,0.9971157
379,0.9971157
380,0.9971157
381,0.9971157
382,0.9971157
383,0.9971157
384,0.997129
385,0.997129
386,0.99713343
387,0.99713343
388,0.99713343
389,0.99713343
390,0.99713343
391,0.99713343
392,0.99713343
393,0.99713343
394,0.99713343
395,0.9971341
396,0.9971348
397,0.9971348
398,0.9971348
399,0.9971348
400,0.9971348
401,0.9971348
402,0.9971489
403,0.9971489
404,0.9971489
405,0.9971489
406,0.9974479
407,0.9974479
408,0.9974479
409,0.9974479
410,0.9974479
411,0.9974566
412,0.9974566
413,0.9974566
414,0.99747247
415,0.9974727
416,0.9974727
417,0.9974727
418,0.99747366
419,0.99747366
420,0.99747366
421,0.99747366
422,0.99747366
423,0.997474
424,0.997474
425,0.997474
426,0.997474
427,0.997474
428,0.997474
429,0.99747425
430,0.99747425
431,0.99747425
432,0.99747425
433,0.99747425
434,0.99747425
435,0.99747425
436,0.99747425
437,0.99747425
438,0.99747425
439,0.99747425
440,0.99747425
441,0.99747425
442,0.99747425
443,0.9974745
444,0.9974745
445,0.9974745
446,0.9974759
447,0.99747604
448,0.9974771
449,0.9974771
450,0.9974771
451,0.9974771
452,0.9974771
453,0.9974771
454,0.9974771
455,0.9974771
456,0.9987794
457,0.9987794
458,0.9987794
459,0.9987794
460,0.99877954
461,0.99877954
462,0.99877954
463,0.99877954
464,0.9988172
465,0.9988172
466,0.9988172
467,0.99883235
468,0.99883235
469,0.99883235
470,0.99883306
471,0.99883306
472,0.9989798
473,0.9989798
474,0.9989798
475,0.9989798
476,0.9989798
477,0.9989798
478,0.9989798
479,0.9989798
480,0.9989798
481,0.99898064
482,0.9989809
483,0.9989809
484,0.99922377
