Episodes,Best Fidelity
0,0.032743215560913086
1,0.059421420097351074
2,0.06882590055465698
3,0.08683967590332031
4,0.12932759523391724
5,0.1683027148246765
6,0.22769826650619507
7,0.2856895923614502
8,0.2915893793106079
9,0.2915893793106079
10,0.2915893793106079
11,0.3317934274673462
12,0.3552941083908081
13,0.4140052795410156
14,0.4142816662788391
15,0.4403594732284546
16,0.4719042181968689
17,0.5886433720588684
18,0.6562164425849915
19,0.7193532586097717
20,0.7193532586097717
21,0.7193532586097717
22,0.7193532586097717
23,0.7193532586097717
24,0.7193532586097717
25,0.7714859694242477
26,0.7714859694242477
27,0.7714859694242477
28,0.8015722334384918
29,0.884437084197998
30,0.884437084197998
31,0.884437084197998
32,0.9629258699715137
33,0.9629258699715137
34,0.9629258699715137
35,0.9639755003154278
36,0.9639755003154278
37,0.9639755003154278
38,0.9639755003154278
39,0.9639755003154278
40,0.9639755003154278
41,0.9639755003154278
42,0.9639755003154278
43,0.9832879565656185
44,0.9832879565656185
45,0.9832879565656185
46,0.9832879565656185
47,0.9832879565656185
48,0.9832879565656185
49,0.9832879565656185
50,0.9832879565656185
51,0.9832879565656185
52,0.9832879565656185
53,0.9832879565656185
54,0.9832879565656185
55,0.9832879565656185
56,0.9832879565656185
57,0.9832879565656185
58,0.9832879565656185
59,0.9832879565656185
60,0.9832879565656185
61,0.9832879565656185
62,0.9832879565656185
63,0.9950036876834929
64,0.9950036876834929
65,0.9950036876834929
66,0.9950036876834929
67,0.9950036876834929
68,0.9950036876834929
69,0.9950036876834929
70,0.9950036876834929
71,0.9950036876834929
72,0.9950036876834929
73,0.9950036876834929
74,0.9950036876834929
75,0.9950036876834929
76,0.9950036876834929
77,0.9950036876834929
78,0.9976718653924763
79,0.9976718653924763
80,0.9976718653924763
81,0.9976718653924763
82,0.9976718653924763
83,0.9976718653924763
84,0.9976718653924763
85,0.9976718653924763
86,0.9976718653924763
87,0.9976718653924763
88,0.9976718653924763
89,0.9976718653924763
90,0.9976718653924763
91,0.9976718653924763
92,0.9976718653924763
93,0.9976718653924763
94,0.9976718653924763
95,0.9976718653924763
96,0.9976718653924763
97,0.9976718653924763
98,0.9976718653924763
99,0.9976718653924763
100,0.9976718653924763
101,0.9976718653924763
102,0.9976718653924763
103,0.9976718653924763
104,0.9976718653924763
105,0.9976718653924763
106,0.9976718653924763
107,0.9976718653924763
108,0.9976718653924763
109,0.9976718653924763
110,0.9976718653924763
111,0.9976718653924763
112,0.9976718653924763
113,0.9976718653924763
114,0.9976718653924763
115,0.9976718653924763
116,0.9976718653924763
117,0.9976718653924763
118,0.9976718653924763
119,0.9976718653924763
120,0.9976718653924763
121,0.9976718653924763
122,0.9976718653924763
123,0.9976718653924763
124,0.9976718653924763
125,0.9976718653924763
126,0.9976718653924763
127,0.9976718653924763
128,0.9976718653924763
129,0.9976718653924763
130,0.9976718653924763
131,0.9976718653924763
132,0.9976718653924763
133,0.9976718653924763
134,0.9976718653924763
135,0.9976718653924763
136,0.9976718653924763
137,0.9976718653924763
138,0.9976718653924763
139,0.9976718653924763
140,0.9976718653924763
141,0.9976718653924763
142,0.9976718653924763
143,0.9976718653924763
144,0.9976718653924763
145,0.9983941586688161
146,0.9983941586688161
147,0.9983941586688161
148,0.9983941586688161
149,0.9983941586688161
150,0.9983941586688161
151,0.9983941586688161
152,0.9983941586688161
153,0.9985339771956205
154,0.9985339771956205
155,0.9985339771956205
156,0.9985339771956205
157,0.9985339771956205
158,0.9985339771956205
159,0.9985339771956205
160,0.9985339771956205
161,0.9985339771956205
162,0.9985339771956205
163,0.9985339771956205
164,0.9985339771956205
165,0.9985339771956205
166,0.9985339771956205
167,0.999016864458099
168,0.999016864458099
169,0.999016864458099
