Episodes,Mean (1-F),Std (1-F)
144,0.48156,0.2560143245992302
145,0.48156,0.2560143245992302
146,0.48156,0.2560143245992302
147,0.48156,0.2560143245992302
148,0.48156,0.2560143245992302
149,0.48156,0.2560143245992302
150,0.48156,0.2560143245992302
151,0.48156,0.2560143245992302
152,0.48156,0.2560143245992302
153,0.48156,0.2560143245992302
154,0.48156,0.2560143245992302
155,0.48156,0.2560143245992302
156,0.48156,0.2560143245992302
157,0.48156,0.2560143245992302
158,0.48156,0.2560143245992302
159,0.48156,0.2560143245992302
160,0.48156,0.2560143245992302
161,0.48156,0.2560143245992302
162,0.48156,0.2560143245992302
163,0.48156,0.2560143245992302
164,0.48156,0.2560143245992302
165,0.48156,0.2560143245992302
166,0.48156,0.2560143245992302
167,0.48156,0.2560143245992302
168,0.48156,0.2560143245992302
169,0.48156,0.2560143245992302
170,0.48156,0.2560143245992302
171,0.48156,0.2560143245992302
172,0.48156,0.2560143245992302
173,0.48156,0.2560143245992302
174,0.48156,0.2560143245992302
175,0.48156,0.2560143245992302
176,0.48156,0.2560143245992302
177,0.48156,0.2560143245992302
178,0.48156,0.2560143245992302
179,0.48156,0.2560143245992302
180,0.48156,0.2560143245992302
181,0.48156,0.2560143245992302
182,0.48156,0.2560143245992302
183,0.48156,0.2560143245992302
184,0.48156,0.2560143245992302
185,0.48156,0.2560143245992302
186,0.48156,0.2560143245992302
187,0.48156,0.2560143245992302
188,0.48156,0.2560143245992302
189,0.48156,0.2560143245992302
190,0.48156,0.2560143245992302
191,0.48156,0.2560143245992302
192,0.48156,0.2560143245992302
193,0.48156,0.2560143245992302
194,0.48156,0.2560143245992302
195,0.48156,0.2560143245992302
196,0.48156,0.2560143245992302
197,0.48156,0.2560143245992302
198,0.48156,0.2560143245992302
199,0.48156,0.2560143245992302
200,0.48156,0.2560143245992302
201,0.48156,0.2560143245992302
202,0.48156,0.2560143245992302
203,0.48156,0.2560143245992302
204,0.48156,0.2560143245992302
205,0.481485,0.2560212704054099
206,0.48141,0.2560283039040801
207,0.48133499999999996,0.2560354250880139
208,0.48125999999999997,0.2560426339498951
209,0.481185,0.2560499304823182
210,0.48111,0.2560573146777885
211,0.481035,0.25606478652872205
212,0.48095999999999994,0.2560723460274459
213,0.48088499999999995,0.25607999316619795
214,0.48080999999999996,0.25608772793712703
215,0.48073499999999997,0.2560955503322929
216,0.48066,0.25610346034366654
217,0.48066,0.25610346034366654
218,0.48066,0.25610346034366654
219,0.48066,0.25610346034366654
220,0.48066,0.25610346034366654
221,0.48066,0.25610346034366654
222,0.48066,0.25610346034366654
223,0.48066,0.25610346034366654
224,0.48066,0.25610346034366654
225,0.48066,0.25610346034366654
226,0.48066,0.25610346034366654
227,0.48066,0.25610346034366654
228,0.48066,0.25610346034366654
229,0.48066,0.25610346034366654
230,0.48066,0.25610346034366654
231,0.48066,0.25610346034366654
232,0.48066,0.25610346034366654
233,0.48066,0.25610346034366654
234,0.48066,0.25610346034366654
235,0.48066,0.25610346034366654
236,0.48066,0.25610346034366654
237,0.48066,0.25610346034366654
238,0.48066,0.25610346034366654
239,0.48066,0.25610346034366654
240,0.48066,0.25610346034366654
241,0.48066,0.25610346034366654
242,0.48066,0.25610346034366654
243,0.48066,0.25610346034366654
244,0.48066,0.25610346034366654
245,0.48066,0.25610346034366654
246,0.48066,0.25610346034366654
247,0.48066,0.25610346034366654
248,0.48066,0.25610346034366654
249,0.48066,0.25610346034366654
250,0.48066,0.25610346034366654
251,0.48066,0.25610346034366654
252,0.48066,0.25610346034366654
253,0.48066,0.25610346034366654
254,0.48066,0.25610346034366654
255,0.48066,0.25610346034366654
256,0.48066,0.25610346034366654
257,0.48066,0.25610346034366654
258,0.48066,0.25610346034366654
259,0.48066,0.25610346034366654
260,0.48066,0.25610346034366654
261,0.48066,0.25610346034366654
262,0.48066,0.25610346034366654
263,0.48066,0.25610346034366654
264,0.48066,0.25610346034366654
265,0.48066,0.25610346034366654
266,0.48066,0.25610346034366654
267,0.48066,0.25610346034366654
268,0.48066,0.25610346034366654
269,0.48066,0.25610346034366654
270,0.48066,0.25610346034366654
271,0.48066,0.25610346034366654
272,0.48066,0.25610346034366654
273,0.48066,0.25610346034366654
274,0.48066,0.25610346034366654
275,0.48066,0.25610346034366654
276,0.48066,0.25610346034366654
277,0.48066,0.25610346034366654
278,0.48066,0.25610346034366654
279,0.48066,0.25610346034366654
280,0.48066,0.25610346034366654
281,0.48066,0.25610346034366654
282,0.48066,0.25610346034366654
283,0.48066,0.25610346034366654
284,0.48066,0.25610346034366654
285,0.48066,0.25610346034366654
286,0.48066,0.25610346034366654
287,0.48066,0.25610346034366654
288,0.48066,0.25610346034366654
289,0.48066,0.25610346034366654
290,0.48066,0.25610346034366654
291,0.48066,0.25610346034366654
292,0.48066,0.25610346034366654
293,0.48066,0.25610346034366654
294,0.48066,0.25610346034366654
295,0.48066,0.25610346034366654
296,0.48066,0.25610346034366654
297,0.48066,0.25610346034366654
298,0.48066,0.25610346034366654
299,0.48066,0.25610346034366654
300,0.48066,0.25610346034366654
301,0.48066,0.25610346034366654
302,0.48066,0.25610346034366654
303,0.48066,0.25610346034366654
304,0.48066,0.25610346034366654
305,0.48066,0.25610346034366654
306,0.48066,0.25610346034366654
307,0.48066,0.25610346034366654
308,0.48066,0.25610346034366654
309,0.48066,0.25610346034366654
310,0.48066,0.25610346034366654
311,0.48066,0.25610346034366654
312,0.48066,0.25610346034366654
313,0.48066,0.25610346034366654
314,0.48066,0.25610346034366654
315,0.48066,0.25610346034366654
316,0.48066,0.25610346034366654
317,0.48066,0.25610346034366654
318,0.48066,0.25610346034366654
319,0.48066,0.25610346034366654
320,0.48066,0.25610346034366654
321,0.48014999999999997,0.2570112760172207
322,0.47964,0.2579199302109087
323,0.47912999999999994,0.25882941409352994
324,0.47862,0.2597397189495669
325,0.4777766666666666,0.2598267413318173
326,0.4769333333333334,0.259924679688388
327,0.47608999999999996,0.2600335216851858
328,0.4752466666666667,0.2601532536367319
329,0.47440333333333334,0.2602838605147166
330,0.47356,0.26042532595736534
331,0.47271666666666673,0.26057763227960384
332,0.47187333333333337,0.26074076048400596
333,0.47103,0.2609146902725103
334,0.47018666666666664,0.26109940005888777
335,0.46934333333333333,0.26129486698194265
336,0.4685,0.2615010669194296
337,0.46826333333333336,0.26131363412148584
338,0.46802666666666665,0.26112692477882177
339,0.46779000000000004,0.2609409404443848
340,0.4675533333333334,0.2607556826695143
341,0.4673166666666667,0.26057115300389216
342,0.46708,0.260387352995494
343,0.4668433333333334,0.26020428419053965
344,0.4666066666666667,0.26002194813344337
345,0.46637000000000006,0.2598403463667642
346,0.46613333333333334,0.2596594804311558
347,0.4658966666666666,0.2594793518653159
348,0.46566,0.25929996220593626
349,0.46566,0.25929996220593626
350,0.46566,0.25929996220593626
351,0.46566,0.25929996220593626
352,0.46566,0.25929996220593626
353,0.46566,0.25929996220593626
354,0.46566,0.25929996220593626
355,0.46566,0.25929996220593626
356,0.46566,0.25929996220593626
357,0.46566,0.25929996220593626
358,0.46566,0.25929996220593626
359,0.46566,0.25929996220593626
360,0.46566,0.25929996220593626
361,0.46566,0.25929996220593626
362,0.46566,0.25929996220593626
363,0.46566,0.25929996220593626
364,0.46566,0.25929996220593626
365,0.46566,0.25929996220593626
366,0.46566,0.25929996220593626
367,0.46566,0.25929996220593626
368,0.46566,0.25929996220593626
369,0.46566,0.25929996220593626
370,0.46566,0.25929996220593626
371,0.46566,0.25929996220593626
372,0.46566,0.25929996220593626
373,0.465625,0.2592815447432471
374,0.46559000000000006,0.2592631343720978
375,0.465555,0.25924473109399926
376,0.46552000000000004,0.25922633491046215
377,0.465485,0.25920794582299705
378,0.46545000000000003,0.25918956383311426
379,0.46541499999999997,0.25917118894232394
380,0.46538,0.2591528211521362
381,0.46534499999999995,0.25913446046406097
382,0.46531,0.259116106879608
383,0.465275,0.2590977604002868
384,0.46524,0.2590794210276069
385,0.46524,0.2590794210276069
386,0.46524,0.2590794210276069
387,0.46524,0.2590794210276069
388,0.46524,0.2590794210276069
389,0.46524,0.2590794210276069
390,0.46524,0.2590794210276069
391,0.46524,0.2590794210276069
392,0.46524,0.2590794210276069
393,0.46524,0.2590794210276069
394,0.46524,0.2590794210276069
395,0.46524,0.2590794210276069
396,0.46524,0.2590794210276069
397,0.46383166666666664,0.2575699854408506
398,0.4624233333333333,0.2560697556005655
399,0.461015,0.2545788942548066
400,0.4596066666666667,0.2530975669578829
401,0.4581983333333334,0.2516259420912981
402,0.45679,0.2501641908827081
403,0.4553816666666667,0.2487124874227267
404,0.45397333333333345,0.247271008679411
405,0.45256500000000005,0.24583993451024186
406,0.4511566666666667,0.24441944767141585
407,0.4497483333333333,0.243009733824251
408,0.44833999999999996,0.2416109815385054
409,0.44744833333333334,0.2408995980578723
410,0.44655666666666677,0.24019934813492821
411,0.445665,0.23951032942234454
412,0.44477333333333335,0.23883263912436906
413,0.4438816666666667,0.23816637394430346
414,0.44299,0.23751163003103656
415,0.44209833333333337,0.23686850292467715
416,0.44120666666666664,0.23623708750133016
417,0.440315,0.2356174779170679
418,0.4394233333333334,0.23500976755114764
419,0.43853166666666665,0.23441404894853132
420,0.43764000000000003,0.23383041376176877
421,0.43563166666666664,0.2334827938223952
422,0.43362333333333336,0.2332038482625114
423,0.431615,0.23299382373788366
424,0.42960666666666664,0.2328529067410965
425,0.42759833333333336,0.23278122277747784
426,0.42559,0.23277883580772543
427,0.42358166666666663,0.2328457479629904
428,0.42157333333333336,0.232981899535374
429,0.4195650000000001,0.23318716924393587
430,0.4175566666666667,0.2334613747734539
431,0.4155483333333333,0.23380427358036987
432,0.4135400000000001,0.23421556395764992
433,0.4135400000000001,0.23421556395764992
434,0.4135400000000001,0.23421556395764992
435,0.4135400000000001,0.23421556395764992
436,0.4135400000000001,0.23421556395764992
437,0.4135400000000001,0.23421556395764992
438,0.4135400000000001,0.23421556395764992
439,0.4135400000000001,0.23421556395764992
440,0.4135400000000001,0.23421556395764992
441,0.4135400000000001,0.23421556395764992
442,0.4135400000000001,0.23421556395764992
443,0.4135400000000001,0.23421556395764992
444,0.4135400000000001,0.23421556395764992
445,0.4135400000000001,0.23421556395764992
446,0.4135400000000001,0.23421556395764992
447,0.4135400000000001,0.23421556395764992
448,0.4135400000000001,0.23421556395764992
449,0.4135400000000001,0.23421556395764992
450,0.4135400000000001,0.23421556395764992
451,0.4135400000000001,0.23421556395764992
452,0.4135400000000001,0.23421556395764992
453,0.4135400000000001,0.23421556395764992
454,0.4135400000000001,0.23421556395764992
455,0.4135400000000001,0.23421556395764992
456,0.4135400000000001,0.23421556395764992
457,0.4135400000000001,0.23421556395764992
458,0.4135400000000001,0.23421556395764992
459,0.4135400000000001,0.23421556395764992
460,0.4135400000000001,0.23421556395764992
461,0.4135400000000001,0.23421556395764992
462,0.4135400000000001,0.23421556395764992
463,0.4135400000000001,0.23421556395764992
464,0.4135400000000001,0.23421556395764992
465,0.4135400000000001,0.23421556395764992
466,0.4135400000000001,0.23421556395764992
467,0.4135400000000001,0.23421556395764992
468,0.4135400000000001,0.23421556395764992
469,0.41328,0.23402117340104078
470,0.41302000000000005,0.23382777764842225
471,0.41276,0.23363537917019328
472,0.4125,0.2334439804321371
473,0.41224000000000005,0.23325358389529624
474,0.41197999999999996,0.23306419201584785
475,0.41172000000000003,0.2328758072449777
476,0.41146000000000005,0.23268843202875383
477,0.4112,0.23250206880800006
478,0.4109400000000001,0.2323167200181683
479,0.41068,0.23213238808921083
480,0.41042000000000006,0.231949075445452
481,0.41042000000000006,0.231949075445452
482,0.41042000000000006,0.231949075445452
483,0.41042000000000006,0.231949075445452
484,0.41042000000000006,0.231949075445452
485,0.41042000000000006,0.231949075445452
486,0.41042000000000006,0.231949075445452
487,0.41042000000000006,0.231949075445452
488,0.41042000000000006,0.231949075445452
489,0.41042000000000006,0.231949075445452
490,0.41042000000000006,0.231949075445452
491,0.41042000000000006,0.231949075445452
492,0.41042000000000006,0.231949075445452
493,0.41042000000000006,0.231949075445452
494,0.41042000000000006,0.231949075445452
495,0.41042000000000006,0.231949075445452
496,0.41042000000000006,0.231949075445452
497,0.41042000000000006,0.231949075445452
498,0.41042000000000006,0.231949075445452
499,0.41042000000000006,0.231949075445452
500,0.41042000000000006,0.231949075445452
501,0.41042000000000006,0.231949075445452
502,0.41042000000000006,0.231949075445452
503,0.41042000000000006,0.231949075445452
504,0.41042000000000006,0.231949075445452
505,0.41042000000000006,0.231949075445452
506,0.41042000000000006,0.231949075445452
507,0.41042000000000006,0.231949075445452
508,0.41042000000000006,0.231949075445452
509,0.41042000000000006,0.231949075445452
510,0.41042000000000006,0.231949075445452
511,0.41042000000000006,0.231949075445452
512,0.41042000000000006,0.231949075445452
513,0.41042000000000006,0.231949075445452
514,0.41042000000000006,0.231949075445452
515,0.41042000000000006,0.231949075445452
516,0.41042000000000006,0.231949075445452
517,0.41042000000000006,0.231949075445452
518,0.41042000000000006,0.231949075445452
519,0.41042000000000006,0.231949075445452
520,0.41042000000000006,0.231949075445452
521,0.41042000000000006,0.231949075445452
522,0.41042000000000006,0.231949075445452
523,0.41042000000000006,0.231949075445452
524,0.41042000000000006,0.231949075445452
525,0.41042000000000006,0.231949075445452
526,0.41042000000000006,0.231949075445452
527,0.41042000000000006,0.231949075445452
528,0.41042000000000006,0.231949075445452
529,0.40850833333333336,0.2295876890088936
530,0.4065966666666666,0.2272660908372484
531,0.4046850000000001,0.2249855126447034
532,0.40277333333333337,0.22274721437340378
533,0.40086166666666667,0.2205524832727525
534,0.39895,0.21840263276801403
535,0.3970383333333334,0.21629900110212663
536,0.3951266666666667,0.21424294973490052
537,0.39321500000000004,0.21223586148434012
538,0.39130333333333334,0.21027913839571544
539,0.3893916666666667,0.208374199325263
540,0.38748,0.2065224772270563
541,0.38748,0.2065224772270563
542,0.38748,0.2065224772270563
543,0.38748,0.2065224772270563
544,0.38748,0.2065224772270563
545,0.38748,0.2065224772270563
546,0.38748,0.2065224772270563
547,0.38748,0.2065224772270563
548,0.38748,0.2065224772270563
549,0.38748,0.2065224772270563
550,0.38748,0.2065224772270563
551,0.38748,0.2065224772270563
552,0.38748,0.2065224772270563
553,0.38748,0.2065224772270563
554,0.38748,0.2065224772270563
555,0.38748,0.2065224772270563
556,0.38748,0.2065224772270563
557,0.38748,0.2065224772270563
558,0.38748,0.2065224772270563
559,0.38748,0.2065224772270563
560,0.38748,0.2065224772270563
561,0.38748,0.2065224772270563
562,0.38748,0.2065224772270563
563,0.38748,0.2065224772270563
564,0.38748,0.2065224772270563
565,0.38748,0.2065224772270563
566,0.38748,0.2065224772270563
567,0.38748,0.2065224772270563
568,0.38748,0.2065224772270563
569,0.38748,0.2065224772270563
570,0.38748,0.2065224772270563
571,0.38748,0.2065224772270563
572,0.38748,0.2065224772270563
573,0.38748,0.2065224772270563
574,0.38748,0.2065224772270563
575,0.38748,0.2065224772270563
576,0.38748,0.2065224772270563
577,0.38748,0.2065224772270563
578,0.38748,0.2065224772270563
579,0.38748,0.2065224772270563
580,0.38748,0.2065224772270563
581,0.38748,0.2065224772270563
582,0.38748,0.2065224772270563
583,0.38748,0.2065224772270563
584,0.38748,0.2065224772270563
585,0.38748,0.2065224772270563
586,0.38748,0.2065224772270563
587,0.38748,0.2065224772270563
588,0.38748,0.2065224772270563
589,0.38748,0.2065224772270563
590,0.38748,0.2065224772270563
591,0.38748,0.2065224772270563
592,0.38748,0.2065224772270563
593,0.38748,0.2065224772270563
594,0.38748,0.2065224772270563
595,0.38748,0.2065224772270563
596,0.38748,0.2065224772270563
597,0.38748,0.2065224772270563
598,0.38748,0.2065224772270563
599,0.38748,0.2065224772270563
600,0.38748,0.2065224772270563
601,0.38748,0.2065224772270563
602,0.38748,0.2065224772270563
603,0.38748,0.2065224772270563
604,0.38748,0.2065224772270563
605,0.38748,0.2065224772270563
606,0.38748,0.2065224772270563
607,0.38748,0.2065224772270563
608,0.38748,0.2065224772270563
609,0.38748,0.2065224772270563
610,0.38748,0.2065224772270563
611,0.38748,0.2065224772270563
612,0.38748,0.2065224772270563
613,0.38748,0.2065224772270563
614,0.38748,0.2065224772270563
615,0.38748,0.2065224772270563
616,0.38748,0.2065224772270563
617,0.38748,0.2065224772270563
618,0.38748,0.2065224772270563
619,0.38748,0.2065224772270563
620,0.38748,0.2065224772270563
621,0.38748,0.2065224772270563
622,0.38748,0.2065224772270563
623,0.38748,0.2065224772270563
624,0.38748,0.2065224772270563
625,0.38748,0.2065224772270563
626,0.38748,0.2065224772270563
627,0.38748,0.2065224772270563
628,0.38748,0.2065224772270563
629,0.38748,0.2065224772270563
630,0.38748,0.2065224772270563
631,0.38748,0.2065224772270563
632,0.38748,0.2065224772270563
633,0.38748,0.2065224772270563
634,0.38748,0.2065224772270563
635,0.38748,0.2065224772270563
636,0.38748,0.2065224772270563
637,0.38593333333333335,0.20643014099474694
638,0.3843866666666667,0.2063841322496583
639,0.38284,0.20638448197478412
640,0.3812933333333334,0.20643118993451007
641,0.3797466666666667,0.20652422467540646
642,0.3782,0.20666352363201398
643,0.37665333333333334,0.20684899333679255
644,0.37510666666666664,0.20708050973259437
645,0.37356,0.2073579185852327
646,0.3720133333333333,0.20768103599296472
647,0.37046666666666667,0.208049648988996
648,0.36892,0.20846351623245732
649,0.36892,0.20846351623245732
650,0.36892,0.20846351623245732
651,0.36892,0.20846351623245732
652,0.36892,0.20846351623245732
653,0.36892,0.20846351623245732
654,0.36892,0.20846351623245732
655,0.36892,0.20846351623245732
656,0.36892,0.20846351623245732
657,0.36892,0.20846351623245732
658,0.36892,0.20846351623245732
659,0.36892,0.20846351623245732
660,0.36892,0.20846351623245732
661,0.36892,0.20846351623245732
662,0.36892,0.20846351623245732
663,0.36892,0.20846351623245732
664,0.36892,0.20846351623245732
665,0.36892,0.20846351623245732
666,0.36892,0.20846351623245732
667,0.36892,0.20846351623245732
668,0.36892,0.20846351623245732
669,0.36892,0.20846351623245732
670,0.36892,0.20846351623245732
671,0.36892,0.20846351623245732
672,0.36892,0.20846351623245732
673,0.3668983333333334,0.20640087211809718
674,0.3648766666666667,0.20439740583263552
675,0.36285500000000004,0.2024548742312716
676,0.3608333333333334,0.2005750477446728
677,0.35881166666666664,0.19875970553521263
678,0.35679000000000005,0.19701063017004944
679,0.3547683333333334,0.19532960181304942
680,0.35274666666666665,0.19371839194505455
681,0.35072500000000006,0.19217875663038306
682,0.34870333333333337,0.1907124293566392
683,0.34668166666666667,0.18932111348476457
684,0.3446600000000001,0.18800647435660295
685,0.34461,0.18794563150017612
686,0.34456000000000003,0.18788482216507005
687,0.34451000000000004,0.18782404638384298
688,0.34446000000000004,0.18776330418907736
689,0.34441,0.18770259561337985
690,0.34436000000000005,0.18764192068938113
691,0.34431,0.18758127944973613
692,0.34426,0.1875206719271238
693,0.34421,0.18746009815424722
694,0.34416,0.18739955816383344
695,0.34411,0.18733905198863368
696,0.34406000000000003,0.1872785796614231
697,0.34406000000000003,0.1872785796614231
698,0.34406000000000003,0.1872785796614231
699,0.34406000000000003,0.1872785796614231
700,0.34406000000000003,0.1872785796614231
701,0.34406000000000003,0.1872785796614231
702,0.34406000000000003,0.1872785796614231
703,0.34406000000000003,0.1872785796614231
704,0.34406000000000003,0.1872785796614231
705,0.34406000000000003,0.1872785796614231
706,0.34406000000000003,0.1872785796614231
707,0.34406000000000003,0.1872785796614231
708,0.34406000000000003,0.1872785796614231
709,0.34299,0.18599264609118288
710,0.34192000000000006,0.18472255303562693
711,0.34085000000000004,0.18346862947108966
712,0.33978,0.1822312091821815
713,0.33871,0.18101063062704353
714,0.33764000000000005,0.17980723678428517
715,0.33657000000000004,0.17862137498071162
716,0.3355,0.17745339669896434
717,0.33443,0.17630365736421919
718,0.33336,0.17517251610912024
719,0.33229000000000003,0.17406033551616518
720,0.33122,0.1729674813368108
721,0.3295216666666667,0.17127346129638543
722,0.32782333333333336,0.1696305461223826
723,0.326125,0.168040234765368
724,0.3244266666666667,0.1665040345190203
725,0.3227283333333334,0.16502345654818623
726,0.32103000000000004,0.16360001100244462
727,0.3193316666666667,0.16223520172199923
728,0.3176333333333333,0.16093052054984613
729,0.315935,0.15968744127200485
730,0.3142366666666667,0.15850741321605258
731,0.31253833333333336,0.1573918545471073
732,0.31084,0.15634214530957413
733,0.31084,0.15634214530957413
734,0.31084,0.15634214530957413
735,0.31084,0.15634214530957413
736,0.31084,0.15634214530957413
737,0.31084,0.15634214530957413
738,0.31084,0.15634214530957413
739,0.31084,0.15634214530957413
740,0.31084,0.15634214530957413
741,0.31084,0.15634214530957413
742,0.31084,0.15634214530957413
743,0.31084,0.15634214530957413
744,0.31084,0.15634214530957413
745,0.31084,0.15634214530957413
746,0.31084,0.15634214530957413
747,0.31084,0.15634214530957413
748,0.31084,0.15634214530957413
749,0.31084,0.15634214530957413
750,0.31084,0.15634214530957413
751,0.31084,0.15634214530957413
752,0.31084,0.15634214530957413
753,0.31084,0.15634214530957413
754,0.31084,0.15634214530957413
755,0.31084,0.15634214530957413
756,0.31084,0.15634214530957413
757,0.31084,0.15634214530957413
758,0.31084,0.15634214530957413
759,0.31084,0.15634214530957413
760,0.31084,0.15634214530957413
761,0.31084,0.15634214530957413
762,0.31084,0.15634214530957413
763,0.31084,0.15634214530957413
764,0.31084,0.15634214530957413
765,0.31084,0.15634214530957413
766,0.31084,0.15634214530957413
767,0.31084,0.15634214530957413
768,0.31084,0.15634214530957413
769,0.31084,0.15634214530957413
770,0.31084,0.15634214530957413
771,0.31084,0.15634214530957413
772,0.31084,0.15634214530957413
773,0.31084,0.15634214530957413
774,0.31084,0.15634214530957413
775,0.31084,0.15634214530957413
776,0.31084,0.15634214530957413
777,0.31084,0.15634214530957413
778,0.31084,0.15634214530957413
779,0.31084,0.15634214530957413
780,0.31084,0.15634214530957413
781,0.31084,0.15634214530957413
782,0.31084,0.15634214530957413
783,0.31084,0.15634214530957413
784,0.31084,0.15634214530957413
785,0.31084,0.15634214530957413
786,0.31084,0.15634214530957413
787,0.31084,0.15634214530957413
788,0.31084,0.15634214530957413
789,0.31084,0.15634214530957413
790,0.31084,0.15634214530957413
791,0.31084,0.15634214530957413
792,0.31084,0.15634214530957413
793,0.31084,0.15634214530957413
794,0.31084,0.15634214530957413
795,0.31084,0.15634214530957413
796,0.31084,0.15634214530957413
797,0.31084,0.15634214530957413
798,0.31084,0.15634214530957413
799,0.31084,0.15634214530957413
800,0.31084,0.15634214530957413
801,0.31084,0.15634214530957413
802,0.31084,0.15634214530957413
803,0.31084,0.15634214530957413
804,0.31084,0.15634214530957413
