Episodes,Best Fidelity
0,0.02288377285003662
1,0.07098639011383057
2,0.12195932865142822
3,0.20748305320739746
4,0.20748305320739746
5,0.20748305320739746
6,0.2389686107635498
7,0.2389686107635498
8,0.3889496922492981
9,0.4343786835670471
10,0.4343786835670471
11,0.4343786835670471
12,0.4343786835670471
13,0.4343786835670471
14,0.6911656260490417
15,0.6911656260490417
16,0.7412540912628174
17,0.7755694389343262
18,0.8340945541858673
19,0.8340945541858673
20,0.8340945541858673
21,0.844737708568573
22,0.844737708568573
23,0.8796233162283897
24,0.8796233162283897
25,0.8796233162283897
26,0.8796233162283897
27,0.8796233162283897
28,0.8796233162283897
29,0.8796233162283897
30,0.8796233162283897
31,0.8796233162283897
32,0.8796233162283897
33,0.8796233162283897
34,0.8796233162283897
35,0.8796233162283897
36,0.8796233162283897
37,0.8796233162283897
38,0.8796233162283897
39,0.8796233162283897
40,0.8796233162283897
41,0.8796233162283897
42,0.8796233162283897
43,0.8796233162283897
44,0.8796233162283897
45,0.8796233162283897
46,0.9004130586981773
47,0.9004130586981773
48,0.9004130586981773
49,0.9004130586981773
50,0.9004130586981773
51,0.9004130586981773
52,0.9004130586981773
53,0.9004130586981773
54,0.9004130586981773
55,0.9004130586981773
56,0.9004130586981773
57,0.9004130586981773
58,0.9004130586981773
59,0.9004130586981773
60,0.9004130586981773
61,0.9004130586981773
62,0.9004130586981773
63,0.9004130586981773
64,0.9004130586981773
65,0.9004130586981773
66,0.9004130586981773
67,0.9004130586981773
68,0.9004130586981773
69,0.9004130586981773
70,0.9004130586981773
71,0.9004130586981773
72,0.9004130586981773
73,0.9004130586981773
74,0.9004130586981773
75,0.9004130586981773
76,0.9004130586981773
77,0.9004130586981773
78,0.9004130586981773
79,0.9004130586981773
80,0.9004130586981773
81,0.9004130586981773
82,0.9004130586981773
83,0.9004130586981773
84,0.9004130586981773
85,0.9004130586981773
86,0.9004130586981773
87,0.9004130586981773
88,0.9004130586981773
89,0.9004130586981773
90,0.9004130586981773
91,0.9004130586981773
92,0.9004130586981773
93,0.9004130586981773
94,0.9004130586981773
95,0.9004130586981773
96,0.9004130586981773
97,0.9004130586981773
98,0.9004130586981773
99,0.9004130586981773
100,0.9004130586981773
101,0.9004130586981773
102,0.9004130586981773
103,0.9004130586981773
104,0.9004130586981773
105,0.9004130586981773
106,0.9004130586981773
107,0.9004130586981773
108,0.9004130586981773
109,0.9004130586981773
110,0.9004130586981773
111,0.9004130586981773
112,0.9004130586981773
113,0.9004130586981773
114,0.9004130586981773
115,0.9004130586981773
116,0.9004130586981773
117,0.9004130586981773
118,0.9004130586981773
119,0.9004130586981773
120,0.9004130586981773
121,0.9004130586981773
122,0.9004130586981773
123,0.9004130586981773
124,0.9004130586981773
125,0.9004130586981773
126,0.9004130586981773
127,0.9004130586981773
128,0.9004130586981773
129,0.9004130586981773
130,0.9004130586981773
131,0.9004130586981773
