Episodes,Best Fidelity
0,0.23458325862884521
1,0.34599781036376953
2,0.925813153386116
3,0.925813153386116
4,0.925813153386116
5,0.925813153386116
6,0.925813153386116
7,0.925813153386116
8,0.925813153386116
9,0.925813153386116
10,0.9322056770324707
11,0.9322056770324707
12,0.9322056770324707
13,0.9322056770324707
14,0.9322056770324707
15,0.9322056770324707
16,0.9322056770324707
17,0.9322056770324707
18,0.9322056770324707
19,0.9941581641323864
20,0.9941581641323864
21,0.9941581641323864
22,0.9941581641323864
23,0.9941581641323864
24,0.9941581641323864
25,0.9941581641323864
26,0.9941581641323864
27,0.9941581641323864
28,0.9941581641323864
29,0.9941581641323864
30,0.9941581641323864
31,0.9941581641323864
32,0.9941581641323864
33,0.9941581641323864
34,0.9941581641323864
35,0.9941581641323864
36,0.9941581641323864
37,0.9941581641323864
38,0.9941581641323864
39,0.9941581641323864
40,0.9941581641323864
41,0.9941581641323864
42,0.9941581641323864
43,0.9943920676596463
44,0.9943920676596463
45,0.9943920676596463
46,0.9943920676596463
47,0.9943920676596463
48,0.9943920676596463
49,0.9943920676596463
50,0.9943920676596463
51,0.9943920676596463
52,0.9943920676596463
53,0.9943920676596463
54,0.9943920676596463
55,0.9943920676596463
56,0.9943920676596463
57,0.9943920676596463
58,0.9943920676596463
59,0.9943920676596463
60,0.9943920676596463
61,0.9943920676596463
62,0.9943920676596463
63,0.9943920676596463
64,0.9943920676596463
65,0.9943920676596463
66,0.9943920676596463
67,0.9943920676596463
68,0.9943920676596463
69,0.9943920676596463
70,0.9943920676596463
71,0.9943920676596463
72,0.9943920676596463
73,0.9943920676596463
74,0.9943920676596463
75,0.9943920676596463
76,0.9943920676596463
77,0.9943920676596463
78,0.9960058908909559
79,0.9960058908909559
80,0.9960058908909559
81,0.9960058908909559
82,0.9960058908909559
83,0.9960058908909559
84,0.9960058908909559
85,0.9960058908909559
86,0.9960058908909559
87,0.9960058908909559
88,0.9960058908909559
89,0.9960058908909559
90,0.9960058908909559
91,0.9960058908909559
92,0.9960058908909559
93,0.9960058908909559
94,0.9960058908909559
95,0.9960058908909559
96,0.9960058908909559
97,0.9960058908909559
98,0.9960058908909559
99,0.9960058908909559
100,0.9960058908909559
101,0.9960058908909559
102,0.9960058908909559
103,0.9960058908909559
104,0.9960058908909559
105,0.9960058908909559
106,0.9960058908909559
107,0.9967546497937292
108,0.9967546497937292
109,0.9967546497937292
110,0.9967546497937292
111,0.9967546497937292
112,0.9967546497937292
